age,income,loan_amount,term_months,credit_score,num_of_defaults,employment_years,home_ownership,purpose,monthly_payment,dti,prob_default,default
44,56788,8404,60,589,0,23,MORTGAGE,other,181.48,0.0383,0.0869,0
29,85926,5084,60,556,0,19,OTHER,home_improvement,82.79,0.0116,0.0839,0
23,65939,1000,12,669,0,21,OWN,other,140.42,0.0256,0.0553,0
51,62723,23415,48,661,0,8,OWN,other,528.16,0.101,0.1661,0
60,17529,22753,48,598,0,22,OWN,other,424.44,0.2906,0.4342,0
57,52385,18083,36,674,0,28,OWN,home_improvement,496.96,0.1138,0.1165,0
56,48660,3650,48,779,0,7,MORTGAGE,small_business,137.23,0.0338,0.06,0
44,55814,31467,48,681,1,23,RENT,major_purchase,612.84,0.1318,0.3133,0
51,42786,13218,60,511,1,17,RENT,debt_consolidation,249.01,0.0698,0.3235,0
26,83241,6667,48,749,0,6,MORTGAGE,home_improvement,102.64,0.0148,0.0546,0
22,51055,17325,48,789,0,18,RENT,debt_consolidation,313.31,0.0736,0.075,0
40,53004,16752,60,687,0,22,MORTGAGE,other,264.3,0.0598,0.0726,0
48,10751,1000,60,661,0,17,RENT,debt_consolidation,-38.79,-0.0433,0.0374,0
31,47866,14690,36,541,0,0,OTHER,other,470.2,0.1179,0.244,0
24,72985,16205,24,589,0,10,MORTGAGE,credit_card,533.93,0.0878,0.1727,0
35,61111,11212,48,628,0,8,MORTGAGE,debt_consolidation,259.59,0.051,0.1113,0
26,8000,1785,60,598,0,9,OTHER,other,55.52,0.0833,0.1232,0
69,41006,2080,24,614,1,9,RENT,debt_consolidation,63.81,0.0187,0.148,0
50,84637,20140,36,658,0,0,RENT,credit_card,459.38,0.0651,0.1756,0
58,46987,22616,24,602,0,26,OWN,major_purchase,965.08,0.2465,0.3299,0
22,56448,10519,48,756,0,16,MORTGAGE,debt_consolidation,196.79,0.0418,0.0525,0
35,82380,18823,60,655,0,26,RENT,credit_card,282.54,0.0412,0.094,0
31,46907,10420,36,685,0,11,MORTGAGE,home_improvement,348.99,0.0893,0.1013,0
28,65820,6467,36,685,0,11,RENT,other,253.02,0.0461,0.104,0
46,58227,17144,60,676,1,18,MORTGAGE,debt_consolidation,260.29,0.0536,0.1637,1
65,62502,3509,24,653,0,16,OWN,debt_consolidation,107.48,0.0206,0.061,0
64,57584,33937,60,719,1,6,OWN,credit_card,427.9,0.0892,0.2401,0
25,39047,1000,36,734,0,22,RENT,credit_card,-52.19,-0.016,0.0328,0
26,41044,17838,48,505,0,10,RENT,credit_card,332.4,0.0972,0.2587,0
46,32908,16502,36,549,0,23,RENT,debt_consolidation,512.16,0.1868,0.3117,0
24,17205,15614,48,612,0,1,RENT,credit_card,347.89,0.2426,0.4848,0
39,74890,29833,60,571,0,15,OWN,other,550.12,0.0881,0.2006,0
40,50201,1000,60,598,1,22,MORTGAGE,debt_consolidation,51.38,0.0123,0.1202,1
53,73883,19117,60,618,0,8,RENT,debt_consolidation,318.66,0.0518,0.1856,0
40,81307,12266,36,632,0,29,RENT,home_improvement,345.48,0.051,0.1004,0
69,51068,20839,36,545,0,26,MORTGAGE,debt_consolidation,605.76,0.1423,0.2639,1
32,23730,15546,36,621,0,9,MORTGAGE,home_improvement,420.67,0.2127,0.3175,1
67,46076,14249,60,749,1,20,RENT,debt_consolidation,253.34,0.066,0.151,0
21,36577,2926,36,632,0,9,MORTGAGE,debt_consolidation,99.37,0.0326,0.0729,1
46,10396,8268,60,691,0,29,OTHER,credit_card,149.96,0.1731,0.1623,0
34,39965,46315,60,645,0,2,MORTGAGE,debt_consolidation,743.56,0.2233,0.5498,0
58,48569,20931,48,658,0,24,MORTGAGE,small_business,502.99,0.1243,0.1871,0
57,37133,25525,60,641,0,16,OWN,other,491.65,0.1589,0.2697,0
31,34569,11481,60,702,0,27,RENT,credit_card,128.17,0.0445,0.0612,0
56,24449,6443,60,592,0,13,OWN,credit_card,6.39,0.0031,0.0748,0
33,53918,22764,48,661,0,18,OWN,debt_consolidation,452.18,0.1006,0.1665,0
63,87385,1000,60,609,0,17,RENT,home_improvement,-23.35,-0.0032,0.0653,0
23,75572,8492,24,696,0,17,RENT,credit_card,271.51,0.0431,0.0866,0
53,63072,11454,48,572,0,13,RENT,debt_consolidation,219.81,0.0418,0.1377,0
26,63508,24449,36,695,0,2,OWN,debt_consolidation,750.49,0.1418,0.2246,0
30,47347,19137,24,664,0,9,RENT,debt_consolidation,820.24,0.2079,0.3829,0
25,13909,10271,60,561,0,22,OWN,debt_consolidation,212.14,0.183,0.2989,1
43,42611,18689,48,772,0,12,MORTGAGE,home_improvement,455.49,0.1283,0.1143,0
30,30614,11968,36,689,0,21,RENT,other,371.01,0.1454,0.1603,0
64,53093,25700,36,574,0,11,OTHER,major_purchase,705.63,0.1595,0.3249,1
22,74664,17361,60,660,0,8,OWN,credit_card,347.76,0.0559,0.1227,0
33,89468,32364,60,535,0,25,RENT,credit_card,499.45,0.067,0.2194,0
60,51292,12222,12,529,0,28,RENT,debt_consolidation,942.54,0.2205,0.4205,0
22,16656,27253,60,733,0,26,RENT,home_improvement,524.18,0.3776,0.6244,0
40,51253,15904,36,565,1,9,RENT,debt_consolidation,518.66,0.1214,0.4015,1
21,51797,8027,48,705,0,29,MORTGAGE,debt_consolidation,146.81,0.034,0.0422,0
57,63576,41015,48,731,0,18,MORTGAGE,home_improvement,827.76,0.1562,0.208,0
29,49616,28097,60,581,0,15,MORTGAGE,debt_consolidation,496.21,0.12,0.2484,0
37,51330,17343,60,795,0,28,OWN,debt_consolidation,234.23,0.0548,0.0558,0
29,37358,22659,36,656,0,20,RENT,debt_consolidation,617.41,0.1983,0.3198,1
31,43761,4179,48,653,1,24,RENT,debt_consolidation,98.79,0.0271,0.1212,0
35,60264,4531,36,580,0,2,OWN,credit_card,91.3,0.0182,0.114,0
44,9830,26140,36,581,0,11,OWN,debt_consolidation,781.08,0.9535,0.8924,1
58,43654,15047,48,496,0,7,RENT,debt_consolidation,326.34,0.0897,0.2574,0
55,63757,13441,36,595,0,24,MORTGAGE,debt_consolidation,366.55,0.069,0.1098,0
50,82814,12120,36,731,0,26,OWN,debt_consolidation,385.8,0.0559,0.0687,0
51,42033,16520,36,578,0,14,MORTGAGE,other,466.46,0.1332,0.2583,0
69,73707,12457,48,584,0,10,OWN,debt_consolidation,223.76,0.0364,0.1262,0
25,83800,1000,48,559,1,22,RENT,debt_consolidation,84.07,0.012,0.142,0
64,42292,29158,36,554,0,12,MORTGAGE,home_improvement,808.65,0.2294,0.4987,0
34,38835,13894,60,712,0,5,RENT,debt_consolidation,65.4,0.0202,0.0851,0
31,46358,33315,24,564,0,12,OWN,credit_card,1402.15,0.363,0.7843,1
29,48360,1000,48,640,0,10,RENT,debt_consolidation,-75.12,-0.0186,0.0621,0
54,71816,1000,48,625,0,5,RENT,other,125.26,0.0209,0.0874,0
32,34525,12245,12,716,1,5,RENT,other,1038.53,0.361,0.6629,1
55,80761,24775,36,591,0,4,RENT,home_improvement,706.31,0.1049,0.2966,0
55,33984,2803,60,619,1,6,RENT,home_improvement,84.34,0.0298,0.1928,0
21,24711,2415,36,573,0,22,MORTGAGE,credit_card,-22.06,-0.0107,0.0518,0
60,60475,18719,36,605,0,22,OWN,other,539.86,0.1071,0.1792,0
42,74611,11871,36,586,0,18,RENT,credit_card,279.0,0.0449,0.1418,0
49,53573,20440,60,639,1,10,OWN,debt_consolidation,320.27,0.0717,0.2521,0
28,58701,12050,36,762,0,5,MORTGAGE,debt_consolidation,356.52,0.0729,0.0941,0
31,89085,18851,60,635,0,24,RENT,debt_consolidation,286.47,0.0386,0.0973,1
61,74893,28661,36,732,0,8,OWN,credit_card,700.12,0.1122,0.1864,0
57,50618,2824,36,716,0,19,OWN,debt_consolidation,102.41,0.0243,0.0444,0
34,41377,26847,24,647,0,24,MORTGAGE,home_improvement,1154.37,0.3348,0.4856,1
50,71901,1000,60,717,0,17,OWN,debt_consolidation,-38.58,-0.0064,0.0393,0
55,66585,21093,48,666,1,7,RENT,other,400.06,0.0721,0.257,0
41,58371,29192,36,549,0,17,RENT,credit_card,801.02,0.1647,0.444,1
57,43459,9759,12,647,1,4,OWN,home_improvement,909.32,0.2511,0.5275,1
25,48472,21445,36,664,0,5,RENT,credit_card,682.26,0.1689,0.2834,1
39,47049,10129,36,773,0,1,MORTGAGE,other,335.82,0.0857,0.111,0
34,43792,20853,36,584,0,24,RENT,debt_consolidation,683.04,0.1872,0.333,1
46,37977,1000,60,682,0,21,RENT,debt_consolidation,70.53,0.0223,0.0604,0
24,55303,16621,48,563,1,23,RENT,home_improvement,359.9,0.0781,0.2684,0
45,37073,18953,36,758,0,3,OWN,major_purchase,471.17,0.1525,0.202,0
65,53547,28446,60,735,0,18,OWN,credit_card,387.61,0.0869,0.1081,0
62,8002,24252,60,566,0,3,RENT,debt_consolidation,379.72,0.5694,0.8103,1
45,38002,13387,36,771,0,15,MORTGAGE,debt_consolidation,381.42,0.1204,0.104,0
38,71966,17680,36,725,0,0,RENT,debt_consolidation,606.25,0.1011,0.1995,0
60,31991,1000,60,738,0,15,RENT,other,5.37,0.002,0.0435,0
28,61842,31440,48,759,0,0,RENT,debt_consolidation,662.64,0.1286,0.2188,1
59,33654,21911,36,728,0,23,MORTGAGE,home_improvement,625.89,0.2232,0.258,0
60,65515,1000,48,626,0,16,MORTGAGE,major_purchase,31.12,0.0057,0.0645,0
34,44057,17459,36,755,0,4,MORTGAGE,debt_consolidation,573.86,0.1563,0.1788,0
52,43267,18223,60,587,0,25,RENT,debt_consolidation,370.11,0.1026,0.2069,0
58,51087,7260,36,595,0,15,OWN,debt_consolidation,201.93,0.0474,0.0936,0
53,23131,15968,48,618,1,24,OWN,home_improvement,301.46,0.1564,0.3015,0
43,69441,6255,24,673,0,2,RENT,debt_consolidation,232.48,0.0402,0.1073,1
35,76068,1000,36,585,0,9,RENT,debt_consolidation,29.42,0.0046,0.089,0
53,42799,8866,36,566,0,17,MORTGAGE,debt_consolidation,210.74,0.0591,0.1136,0
45,60484,16715,36,585,0,20,RENT,debt_consolidation,509.58,0.1011,0.1887,0
37,65578,24283,48,624,0,27,OWN,debt_consolidation,472.11,0.0864,0.1153,0
53,48174,15698,36,654,1,29,RENT,debt_consolidation,513.83,0.128,0.2734,0
67,27835,24380,36,596,0,17,OWN,debt_consolidation,711.73,0.3068,0.5849,1
22,81881,21487,48,565,0,25,RENT,home_improvement,382.33,0.056,0.1545,0
34,42149,4646,48,677,0,16,RENT,debt_consolidation,170.43,0.0485,0.0827,0
60,37817,21411,24,776,0,10,OWN,home_improvement,825.98,0.2621,0.3083,0
60,82775,21687,12,620,1,8,OTHER,credit_card,1887.55,0.2736,0.7258,0
59,62201,32418,60,712,0,10,OTHER,other,577.51,0.1114,0.1868,0
26,55148,19106,24,650,0,25,RENT,debt_consolidation,908.18,0.1976,0.3011,0
26,30584,2653,60,694,0,26,RENT,debt_consolidation,-82.64,-0.0324,0.0326,0
23,66056,9459,36,707,0,8,OWN,other,269.85,0.049,0.0726,0
27,107930,1000,48,650,0,16,RENT,small_business,19.54,0.0022,0.0739,0
28,67610,20104,36,581,1,19,MORTGAGE,debt_consolidation,527.5,0.0936,0.276,1
62,59921,31539,60,563,1,4,OWN,debt_consolidation,575.13,0.1152,0.4848,0
35,64421,1000,36,730,2,11,OWN,other,11.74,0.0022,0.1405,0
67,43437,31962,36,694,0,17,OWN,debt_consolidation,959.88,0.2652,0.4393,1
49,43246,19972,36,718,1,26,RENT,other,508.26,0.141,0.2883,1
53,42991,4234,60,697,0,24,OWN,other,-25.27,-0.0071,0.0326,0
50,38501,17566,60,725,0,24,OWN,debt_consolidation,255.47,0.0796,0.0927,0
59,42951,4556,36,665,0,15,MORTGAGE,small_business,155.23,0.0434,0.1025,0
47,42857,19404,36,543,0,8,RENT,credit_card,589.09,0.1649,0.357,0
56,45106,15633,48,669,0,7,RENT,major_purchase,277.87,0.0739,0.1613,0
49,44546,18293,60,775,0,5,OTHER,credit_card,330.93,0.0891,0.1075,1
58,54860,5810,48,674,0,16,OWN,debt_consolidation,138.61,0.0303,0.0628,0
53,51575,7266,60,563,0,13,MORTGAGE,home_improvement,131.47,0.0306,0.0989,0
57,53347,20018,36,701,1,25,OWN,debt_consolidation,643.46,0.1447,0.2387,0
47,80445,9972,36,801,0,20,MORTGAGE,other,262.67,0.0392,0.0401,1
53,51534,16490,36,610,0,23,RENT,credit_card,411.16,0.0957,0.1464,0
24,94217,19529,48,672,0,27,RENT,debt_consolidation,410.64,0.0523,0.1082,1
42,57053,12776,36,683,1,13,MORTGAGE,debt_consolidation,346.77,0.0729,0.1795,0
22,41054,26551,36,664,0,3,MORTGAGE,other,782.72,0.2288,0.3954,0
30,76991,13144,36,705,0,7,OWN,debt_consolidation,365.5,0.057,0.0946,0
25,48409,12844,36,621,1,21,OWN,other,369.44,0.0916,0.2349,1
30,8000,8682,24,693,0,16,MORTGAGE,debt_consolidation,347.42,0.5211,0.7354,1
53,49919,25399,12,731,0,0,RENT,credit_card,2002.3,0.4813,0.8067,0
58,45016,7927,60,633,0,2,OWN,other,141.22,0.0376,0.1165,0
33,82130,27544,36,706,0,16,RENT,debt_consolidation,824.17,0.1204,0.1758,0
51,32048,16631,36,623,0,19,RENT,debt_consolidation,491.17,0.1839,0.3098,0
67,43346,41820,48,553,0,2,RENT,other,795.51,0.2202,0.6208,1
56,75352,8395,60,553,0,6,MORTGAGE,credit_card,122.99,0.0196,0.1184,0
65,57888,27751,48,682,0,10,MORTGAGE,home_improvement,565.68,0.1173,0.2089,1
44,46570,20102,36,518,0,24,OTHER,small_business,586.1,0.151,0.3959,1
35,34870,9862,60,656,0,14,RENT,credit_card,171.57,0.059,0.1271,0
49,57034,20236,36,594,0,6,RENT,small_business,411.54,0.0866,0.2599,0
28,49413,19749,36,496,0,26,RENT,home_improvement,497.13,0.1207,0.2571,0
25,34643,11680,48,697,1,4,RENT,home_improvement,225.16,0.078,0.2234,1
49,35683,19282,48,551,1,16,RENT,debt_consolidation,369.19,0.1242,0.4418,1
67,33710,26634,48,811,1,4,RENT,other,544.73,0.1939,0.3928,0
24,30148,20113,60,764,0,0,RENT,major_purchase,311.46,0.124,0.2108,0
32,68680,10808,48,645,0,21,RENT,debt_consolidation,213.23,0.0373,0.0798,1
65,65987,10244,60,509,0,28,OWN,credit_card,210.19,0.0382,0.1025,0
22,68713,14125,48,670,0,23,MORTGAGE,debt_consolidation,352.47,0.0616,0.0786,0
47,50089,26124,36,778,0,6,MORTGAGE,home_improvement,717.68,0.1719,0.2238,1
51,45147,7462,36,724,0,16,MORTGAGE,other,236.55,0.0629,0.0708,0
56,45512,18921,24,728,0,7,MORTGAGE,debt_consolidation,809.34,0.2134,0.2355,0
56,70422,1000,36,758,0,11,RENT,other,96.27,0.0164,0.0564,0
46,13597,20946,48,562,0,29,MORTGAGE,debt_consolidation,469.94,0.4147,0.6832,0
63,39710,22517,48,726,0,29,MORTGAGE,credit_card,572.42,0.173,0.1496,0
47,32253,35276,36,785,1,29,RENT,credit_card,1014.77,0.3776,0.6255,1
25,77197,24252,36,606,0,24,MORTGAGE,debt_consolidation,592.78,0.0921,0.1778,0
40,40450,10987,24,621,0,27,OWN,credit_card,524.96,0.1557,0.1969,1
31,17280,1000,60,758,0,25,RENT,small_business,62.67,0.0435,0.0569,0
30,54468,20141,24,747,0,29,OWN,debt_consolidation,884.14,0.1948,0.1536,0
60,42597,11727,48,589,0,1,OWN,debt_consolidation,178.73,0.0504,0.156,0
58,38861,18341,48,559,1,16,OWN,home_improvement,436.8,0.1349,0.3943,0
26,36799,7798,36,642,0,21,RENT,major_purchase,265.99,0.0867,0.1227,1
28,36010,13268,36,546,0,27,OWN,other,298.59,0.0995,0.1627,0
43,64171,1000,36,589,0,19,RENT,debt_consolidation,63.22,0.0118,0.0865,0
67,54475,4537,60,602,0,13,OTHER,other,90.26,0.0199,0.0929,0
46,46040,3127,48,728,0,22,MORTGAGE,credit_card,65.61,0.0171,0.0438,1
66,28035,23727,48,747,0,2,MORTGAGE,debt_consolidation,490.12,0.2098,0.2598,1
63,46622,6727,48,728,1,18,RENT,other,44.93,0.0116,0.102,0
32,55212,28779,24,592,0,13,RENT,debt_consolidation,1195.69,0.2599,0.4843,1
46,55973,6825,24,644,1,7,RENT,home_improvement,323.18,0.0693,0.2272,0
33,53217,35959,60,618,0,6,OWN,major_purchase,558.12,0.1259,0.2985,0
60,31548,1000,60,664,0,4,RENT,credit_card,13.83,0.0053,0.0842,0
38,8000,19243,48,702,0,2,OWN,home_improvement,375.47,0.5632,0.7555,0
45,85992,15385,48,616,0,0,RENT,credit_card,299.07,0.0417,0.1834,0
53,23807,2885,36,578,0,26,OWN,debt_consolidation,-11.7,-0.0059,0.0589,0
67,10700,9490,36,760,1,18,RENT,major_purchase,296.63,0.3327,0.4834,1
60,52610,12387,48,725,0,14,RENT,other,259.03,0.0591,0.0849,0
63,15829,17498,60,673,0,24,MORTGAGE,credit_card,250.78,0.1901,0.1844,0
32,33904,5635,36,575,0,0,OWN,other,216.4,0.0766,0.1853,0
64,60977,19253,36,710,0,4,MORTGAGE,credit_card,577.64,0.1137,0.1482,0
56,85453,16197,36,638,0,19,OWN,credit_card,446.58,0.0627,0.0937,0
68,57750,22791,12,494,0,10,MORTGAGE,home_improvement,1961.74,0.4076,0.7341,1
24,41216,6376,36,613,0,13,RENT,debt_consolidation,256.27,0.0746,0.1459,0
25,48971,10906,60,682,0,21,RENT,other,134.74,0.033,0.0782,0
57,13828,29421,60,634,0,17,OWN,small_business,434.59,0.3771,0.6807,1
28,40984,5939,60,685,0,19,MORTGAGE,other,-12.62,-0.0037,0.0522,0
62,41004,1075,48,682,0,8,OWN,home_improvement,-13.04,-0.0038,0.0579,0
69,53066,8690,36,573,0,29,OWN,other,222.02,0.0502,0.0863,0
48,88843,1000,60,697,0,14,RENT,home_improvement,-64.9,-0.0088,0.0509,0
51,11264,31728,36,704,0,10,OWN,credit_card,839.41,0.8943,0.9966,1
29,41846,12172,60,647,0,4,RENT,other,239.84,0.0688,0.17,0
49,13329,12268,48,651,0,14,MORTGAGE,credit_card,268.77,0.242,0.324,0
34,39932,22425,36,650,0,23,RENT,credit_card,584.91,0.1758,0.2716,0
60,32707,7744,36,755,0,1,RENT,debt_consolidation,277.08,0.1017,0.1298,0
61,20113,12840,36,676,0,11,RENT,other,289.31,0.1726,0.2722,0
42,68261,7480,24,658,0,26,RENT,debt_consolidation,336.69,0.0592,0.0902,0
31,55112,1000,36,682,0,24,RENT,debt_consolidation,16.17,0.0035,0.0541,0
43,65917,15507,60,681,0,27,RENT,debt_consolidation,263.22,0.0479,0.074,0
21,39366,25257,48,643,0,22,OWN,credit_card,541.22,0.165,0.2622,0
66,48585,15792,36,556,0,6,MORTGAGE,debt_consolidation,498.52,0.1231,0.2855,0
57,81892,24197,36,657,0,1,RENT,home_improvement,707.61,0.1037,0.2666,1
41,49945,4042,48,691,0,7,OWN,debt_consolidation,138.89,0.0334,0.0642,0
46,66159,7459,36,670,0,8,MORTGAGE,home_improvement,156.31,0.0284,0.0729,1
66,37650,2057,36,615,0,25,OWN,debt_consolidation,42.71,0.0136,0.065,0
56,64320,18665,48,636,0,26,OWN,debt_consolidation,341.54,0.0637,0.1152,0
43,39021,11823,36,719,0,27,OWN,small_business,263.06,0.0809,0.0889,0
21,12071,11449,36,532,0,4,RENT,debt_consolidation,363.21,0.3611,0.7369,0
60,49848,21689,36,597,0,14,RENT,debt_consolidation,504.56,0.1215,0.2303,1
35,40593,10270,36,659,1,18,RENT,other,256.08,0.0757,0.186,0
41,17504,25796,36,722,0,29,RENT,debt_consolidation,689.12,0.4724,0.6668,1
67,53829,17356,36,777,0,18,MORTGAGE,debt_consolidation,471.5,0.1051,0.0811,0
29,32129,11338,36,712,0,12,RENT,debt_consolidation,257.75,0.0963,0.1342,0
29,111852,1000,60,608,0,12,MORTGAGE,debt_consolidation,-20.19,-0.0022,0.0598,0
30,20711,21632,48,526,1,5,MORTGAGE,debt_consolidation,543.93,0.3152,0.9114,1
46,25741,17829,48,780,1,29,OWN,small_business,358.36,0.1671,0.2496,0
61,67391,18310,36,591,0,0,MORTGAGE,debt_consolidation,464.44,0.0827,0.1993,0
55,47339,18629,12,660,0,9,RENT,debt_consolidation,1564.19,0.3965,0.8047,1
45,66984,9709,36,641,0,26,OWN,other,273.48,0.049,0.0788,0
46,57607,13486,60,645,0,24,MORTGAGE,credit_card,321.01,0.0669,0.0843,0
31,38353,10414,36,568,2,5,RENT,debt_consolidation,275.62,0.0862,0.4812,0
58,22418,27500,48,775,0,24,RENT,credit_card,597.27,0.3197,0.4247,1
22,71421,12248,36,588,0,2,RENT,debt_consolidation,280.23,0.0471,0.1859,0
27,24230,8807,60,661,1,25,OWN,credit_card,110.85,0.0549,0.1343,0
38,61178,28187,60,618,0,12,RENT,credit_card,438.72,0.0861,0.2124,0
47,68379,27099,24,692,0,18,OWN,other,1055.0,0.1851,0.2466,0
54,47461,17363,48,635,1,9,MORTGAGE,debt_consolidation,364.1,0.0921,0.2633,1
47,43917,13701,24,628,1,12,RENT,major_purchase,583.46,0.1594,0.3914,1
37,30325,11204,48,726,0,6,MORTGAGE,debt_consolidation,239.79,0.0949,0.1015,0
63,59254,14560,36,627,0,14,RENT,credit_card,323.89,0.0656,0.163,0
64,8000,6252,24,748,0,22,RENT,debt_consolidation,212.22,0.3183,0.3823,0
44,64314,19833,12,563,0,3,RENT,credit_card,1633.02,0.3047,0.667,1
45,52389,31525,60,632,0,10,MORTGAGE,credit_card,467.07,0.107,0.2288,0
27,45543,20626,60,589,0,29,MORTGAGE,other,241.73,0.0637,0.1076,1
26,54846,3967,24,652,0,7,RENT,other,213.19,0.0466,0.1105,0
44,22528,19551,48,553,0,26,RENT,credit_card,482.82,0.2572,0.5145,0
53,8000,16945,36,693,0,29,MORTGAGE,debt_consolidation,527.91,0.7919,0.9749,1
69,59371,19462,36,700,0,1,OWN,credit_card,555.21,0.1122,0.1765,0
49,76330,6804,60,755,0,0,RENT,major_purchase,83.72,0.0132,0.0697,0
63,15211,15033,24,709,0,0,OWN,debt_consolidation,734.77,0.5797,0.961,1
42,28950,23830,48,708,0,15,MORTGAGE,credit_card,550.05,0.228,0.3264,1
46,65046,4300,36,697,0,17,RENT,debt_consolidation,78.35,0.0145,0.066,0
48,57177,10508,36,634,0,10,RENT,debt_consolidation,367.37,0.0771,0.1416,0
41,109262,12121,36,763,0,26,RENT,debt_consolidation,344.96,0.0379,0.0579,0
69,71513,24983,60,688,0,21,OWN,other,482.39,0.0809,0.1264,0
27,66708,26474,48,823,1,7,RENT,debt_consolidation,631.24,0.1136,0.2368,0
37,34724,1000,24,772,0,18,MORTGAGE,debt_consolidation,8.56,0.003,0.0349,0
40,60496,24975,60,674,0,11,MORTGAGE,other,409.52,0.0812,0.1615,0
61,79908,26789,60,677,0,5,OWN,credit_card,458.87,0.0689,0.1369,0
69,46712,26146,36,708,0,23,RENT,major_purchase,730.91,0.1878,0.2411,0
40,47655,9703,36,760,1,24,OTHER,debt_consolidation,218.11,0.0549,0.095,0
42,52827,12701,24,542,0,15,OWN,credit_card,534.81,0.1215,0.2099,0
48,36710,1000,36,741,0,7,OWN,debt_consolidation,13.15,0.0043,0.0512,0
60,55379,1000,48,676,0,6,OTHER,credit_card,7.01,0.0015,0.0525,1
69,54879,11384,36,725,0,19,MORTGAGE,credit_card,237.5,0.0519,0.0639,0
27,79599,15764,12,599,0,2,OWN,credit_card,1302.02,0.1963,0.42,0
21,46212,16767,36,596,2,22,RENT,credit_card,572.9,0.1488,0.4764,0
52,63494,23211,36,673,1,0,RENT,major_purchase,667.54,0.1262,0.3908,0
33,46808,45611,48,718,1,22,MORTGAGE,credit_card,934.42,0.2396,0.4996,1
50,62795,11040,48,563,0,5,MORTGAGE,home_improvement,256.91,0.0491,0.1634,0
43,44998,4444,24,622,0,2,RENT,debt_consolidation,255.6,0.0682,0.1462,0
39,61469,20461,36,566,0,29,MORTGAGE,other,532.41,0.1039,0.1505,0
52,64564,17222,36,679,0,18,MORTGAGE,debt_consolidation,562.7,0.1046,0.1477,0
50,28666,9254,60,789,0,1,RENT,credit_card,100.81,0.0422,0.0749,0
49,72047,24108,36,626,0,16,OWN,debt_consolidation,650.16,0.1083,0.1996,0
69,46670,6880,24,704,0,15,RENT,other,262.81,0.0676,0.0904,0
65,40604,13714,12,658,0,26,MORTGAGE,other,1203.71,0.3557,0.4446,0
49,35799,14290,36,675,1,20,RENT,debt_consolidation,341.63,0.1145,0.2728,0
50,55964,5522,36,608,0,28,OWN,major_purchase,206.57,0.0443,0.0641,0
36,49907,1000,48,695,0,6,RENT,debt_consolidation,11.61,0.0028,0.0622,0
60,57416,17189,60,635,0,22,RENT,debt_consolidation,293.4,0.0613,0.1355,1
39,57804,28687,36,775,0,5,RENT,small_business,856.14,0.1777,0.332,1
38,62171,24609,48,614,0,10,OWN,debt_consolidation,536.78,0.1036,0.2202,0
21,105525,25277,48,718,0,14,RENT,debt_consolidation,590.47,0.0671,0.1123,0
34,50793,7010,36,788,0,25,OWN,home_improvement,246.91,0.0583,0.0488,0
67,35308,17140,24,733,0,21,RENT,small_business,845.14,0.2872,0.4033,1
22,9603,1000,36,586,1,10,OWN,debt_consolidation,85.44,0.1068,0.2791,0
48,26093,16689,60,580,1,6,OWN,debt_consolidation,284.3,0.1307,0.3944,0
69,74706,28887,60,681,0,14,RENT,debt_consolidation,484.51,0.0778,0.1795,0
50,64398,29198,24,654,0,15,RENT,debt_consolidation,1303.37,0.2429,0.4139,0
58,23000,35304,36,686,0,7,RENT,debt_consolidation,996.74,0.52,0.8705,1
24,99284,24891,48,733,0,4,OWN,other,544.96,0.0659,0.1315,1
21,56535,19757,36,656,0,16,MORTGAGE,debt_consolidation,609.81,0.1294,0.2027,0
28,59206,23747,48,605,0,22,RENT,credit_card,479.63,0.0972,0.1805,0
49,94884,21805,36,664,0,1,OWN,other,563.38,0.0713,0.1724,0
59,84789,6927,60,756,1,26,RENT,home_improvement,146.52,0.0207,0.0708,0
23,65622,1000,48,652,0,20,RENT,debt_consolidation,-1.07,-0.0002,0.0566,0
52,66584,23827,36,800,0,6,OWN,credit_card,740.38,0.1334,0.1639,0
30,68455,35933,48,711,1,22,RENT,other,628.88,0.1102,0.3315,1
30,45180,24239,24,705,0,24,OWN,debt_consolidation,987.65,0.2623,0.3081,1
39,55735,1000,36,611,0,20,OTHER,debt_consolidation,45.85,0.0099,0.0548,0
66,61486,9806,48,641,1,5,RENT,debt_consolidation,175.82,0.0343,0.178,0
54,47464,13033,36,686,0,25,OWN,credit_card,438.65,0.1109,0.1088,1
53,30691,1000,48,647,0,29,MORTGAGE,debt_consolidation,37.84,0.0148,0.0405,0
43,44677,1231,36,738,0,11,RENT,home_improvement,6.98,0.0019,0.0484,1
48,30241,14629,48,664,0,15,RENT,home_improvement,323.59,0.1284,0.1643,0
52,51287,17616,36,608,0,10,RENT,credit_card,424.78,0.0994,0.2011,0
27,14390,5139,48,674,0,21,OWN,home_improvement,139.64,0.1164,0.1242,0
49,56820,1000,24,627,0,16,OWN,debt_consolidation,114.48,0.0242,0.0671,0
28,17374,26933,36,700,0,9,OWN,home_improvement,747.3,0.5162,0.736,1
21,41930,11174,36,617,1,22,OWN,home_improvement,316.65,0.0906,0.2133,1
23,60082,12605,36,782,0,15,MORTGAGE,home_improvement,300.24,0.06,0.0718,0
